genes_11_83_25_61_54_65_15_31_95_57_8_87_0_88_41_6_88_45_10_83_36_76_45_58_41_92_6_34_15_54_47_44_37,3,0.0167,0.6667,0.0,0.0
genes_97_9_7_73_54_65_0_36_96_65_87_87_0_88_41_6_88_46_3_39_10_51_45_94_41_92_5_36_15_17_47_54_37,3,0.0167,0.6667,0.0,0.0
genes_11_9_8_74_54_8_0_36_96_58_87_87_0_29_29_-1_88_32_12_29_37_50_44_58_41_92_32_7_14_55_48_54_38,3,0.0167,0.6667,0.0,0.0
genes_11_82_7_73_54_65_0_36_96_65_87_87_0_59_41_0_88_32_3_38_10_51_45_59_41_92_32_7_14_17_48_80_98,3,0.0167,0.6667,0.0,0.0
genes_11_82_7_73_54_65_0_36_96_65_87_87_0_29_41_50_87_46_3_39_10_51_45_94_41_92_6_35_13_17_48_45_99,3,0.0167,0.6667,0.0,0.0
genes_11_83_7_73_54_65_1_36_95_65_87_87_0_88_41_50_87_46_3_39_10_51_45_94_40_92_6_35_14_17_48_54_99,3,0.0167,0.6667,0.0,0.0
genes_11_82_7_73_55_65_0_36_96_65_87_63_0_29_29_50_86_32_3_39_9_50_44_58_41_92_5_35_49_54_47_44_38,3,0.0167,0.6667,0.0,0.0
genes_11_82_25_61_54_65_15_31_95_65_8_87_0_92_41_50_87_32_3_83_36_76_45_58_41_93_6_36_15_18_47_54_37,3,0.0167,0.6667,0.0,0.0
genes_11_82_7_61_54_65_0_36_95_57_8_87_0_88_41_50_87_45_3_39_9_50_45_58_40_92_5_35_49_54_47_44_99,3,0.0167,0.6667,0.0,0.0
genes_11_9_7_74_54_65_0_36_96_65_87_87_0_88_41_0_87_46_3_29_10_51_45_94_41_92_6_35_14_17_48_80_99,3,0.0167,0.6667,0.0,0.0
genes_11_9_7_74_53_65_1_36_96_65_87_87_0_29_30_-1_89_32_10_83_36_50_44_59_41_92_32_34_49_55_47_80_38,3,0.0167,0.6667,0.0,0.0
genes_11_82_7_74_54_65_0_36_96_57_87_87_0_88_41_50_87_45_3_39_10_50_45_94_41_92_6_35_14_54_47_44_99,3,0.0167,0.6667,0.0,0.0
genes_11_82_8_74_54_65_1_36_96_66_87_87_0_29_41_-1_88_32_3_29_37_50_45_58_41_92_32_7_49_55_47_54_38,3,0.0167,0.6667,0.0,0.0
genes_11_83_25_60_54_65_15_31_95_65_8_87_0_92_41_6_87_45_10_83_36_76_45_58_41_92_6_36_15_18_47_54_37,3,0.0167,0.6667,0.0,0.0
genes_11_83_8_74_55_9_0_36_95_65_87_87_0_29_29_50_88_46_3_29_9_51_44_58_41_92_5_35_14_55_48_54_38,3,0.0167,0.6667,0.0,0.0
genes_11_82_7_73_53_65_1_37_96_66_87_87_0_29_30_-1_88_46_12_39_9_50_44_58_41_92_32_35_49_55_47_54_38,3,0.0167,0.6667,0.0,0.0
genes_11_9_6_72_54_65_0_2_96_57_8_87_0_88_41_6_87_46_3_39_37_51_45_94_41_92_5_36_15_18_48_54_99,3,0.0167,0.6667,0.0,0.0
genes_11_83_25_61_54_65_0_36_95_65_87_87_0_88_41_50_88_46_3_83_36_51_45_94_41_92_6_35_15_17_47_44_99,3,0.0167,0.6667,0.0,0.0
genes_11_83_7_74_54_65_0_36_95_65_87_87_0_88_41_0_86_46_3_29_9_51_45_58_41_92_5_35_14_54_47_80_99,3,0.0167,0.6667,0.0,0.0
genes_11_9_7_73_54_65_0_36_96_65_8_87_0_88_30_6_88_46_10_83_10_51_45_94_41_92_32_34_15_17_47_80_37,3,0.0167,0.6667,0.0,0.0
genes_11_9_7_73_54_65_0_31_96_65_87_87_0_88_41_6_88_32_3_83_36_51_45_94_41_93_6_36_15_18_47_54_37,0,0.0,0.0,0.0,0.0
genes_11_83_8_73_54_65_1_36_95_65_87_87_0_88_41_50_87_46_3_39_10_51_45_58_40_92_6_35_14_54_47_54_99,0,0.0,0.0,0.0,0.0
genes_11_82_7_73_54_65_0_36_96_57_87_87_0_88_29_50_86_45_3_39_9_51_44_58_41_92_5_35_49_54_47_44_38,0,0.0,0.0,0.0,0.0
genes_11_82_7_74_53_65_0_36_96_66_86_87_0_88_41_50_88_46_12_38_10_51_45_58_41_92_6_35_14_55_47_44_37,0,0.0,0.0,0.0,0.0
genes_11_82_8_74_54_65_1_36_96_66_87_87_0_88_41_-1_88_46_3_29_36_50_45_59_41_92_6_35_49_17_48_54_99,0,0.0,0.0,0.0,0.0
genes_11_83_7_73_54_65_0_36_95_65_87_88_0_29_41_50_87_46_4_39_10_51_45_59_41_92_6_35_14_17_48_44_37,0,0.0,0.0,0.0,0.0
genes_11_82_7_73_55_65_1_36_96_65_87_87_0_29_29_50_87_46_3_39_9_51_44_58_40_92_5_35_13_17_48_54_99,0,0.0,0.0,0.0,0.0
genes_97_9_7_73_54_65_0_36_96_65_87_86_0_88_41_50_88_46_3_39_10_51_45_94_41_92_5_36_48_17_48_54_99,0,0.0,0.0,0.0,0.0
genes_11_9_7_72_54_65_1_2_96_57_87_87_0_88_41_50_87_46_3_29_37_51_45_94_41_91_6_34_14_17_48_53_99,0,0.0,0.0,0.0,0.0
genes_11_83_7_61_55_65_15_31_96_65_8_63_0_29_29_50_88_32_10_82_36_76_45_58_41_92_6_35_15_54_47_44_38,0,0.0,0.0,0.0,0.0
genes_11_9_7_74_53_65_0_36_96_65_8_87_0_88_30_0_88_31_10_83_36_50_44_58_41_92_32_34_15_54_47_80_37,0,0.0,0.0,0.0,0.0
genes_11_82_8_73_54_65_0_36_96_58_87_87_0_29_29_-1_88_46_12_39_10_51_44_58_41_92_32_7_14_55_48_45_38,0,0.0,0.0,0.0,0.0
genes_11_82_25_61_54_65_15_36_95_65_8_87_0_88_41_50_88_45_10_83_36_50_45_94_41_92_6_34_15_17_48_44_37,0,0.0,0.0,0.0,0.0
genes_11_82_7_73_54_65_0_2_95_57_8_87_0_89_41_50_87_46_3_39_37_51_45_57_41_92_6_35_14_18_48_53_99,0,0.0,0.0,0.0,0.0
genes_11_82_7_73_54_65_0_36_95_65_87_87_0_88_41_50_87_46_3_39_10_51_45_94_41_92_6_35_48_17_49_54_99,0,0.0,0.0,0.0,0.0
genes_11_9_25_74_54_8_-1_31_95_65_87_87_0_29_29_-1_87_32_12_29_36_50_45_58_41_92_31_7_14_18_47_54_37,0,0.0,0.0,0.0,0.0
genes_11_9_8_74_54_65_15_31_96_57_8_87_0_30_41_-1_88_45_10_83_37_50_46_58_41_92_33_34_15_54_47_54_37,0,0.0,0.0,0.0,0.0
genes_11_9_25_61_54_65_0_31_96_57_8_87_0_88_41_0_88_45_2_83_36_76_45_58_41_92_6_35_15_17_48_44_99,0,0.0,0.0,0.0,0.0
genes_11_82_7_61_55_65_15_36_96_65_8_63_0_88_29_6_86_32_10_39_36_76_45_58_41_92_5_35_15_54_47_44_38,0,0.0,0.0,0.0,0.0
genes_11_82_7_61_54_64_0_31_95_57_7_87_0_88_41_6_87_45_3_39_36_50_45_58_40_92_6_35_15_54_47_44_99,0,0.0,0.0,0.0,0.0
genes_11_82_25_73_54_65_1_36_96_57_87_86_0_29_41_6_88_46_2_83_36_75_45_59_41_92_6_35_15_55_47_44_37,0,0.0,0.0,0.0,0.0
